,pct,crime,year,count,crime_category,pct_2
469,110,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,5.0,major,
470,110,RAPE                                  ,2000,31.0,major,
471,110,ROBBERY                               ,2000,645.0,major,
472,110,FELONY ASSAULT                        ,2000,330.0,major,
473,110,BURGLARY                              ,2000,591.0,major,
474,110,GRAND LARCENY                         ,2000,544.0,major,
475,110,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,676.0,major,
476,111,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,4.0,major,
477,111,RAPE                                  ,2000,5.0,major,
478,111,ROBBERY                               ,2000,141.0,major,
479,111,FELONY ASSAULT                        ,2000,96.0,major,
480,111,BURGLARY                              ,2000,424.0,major,
481,111,GRAND LARCENY                         ,2000,326.0,major,
482,111,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,618.0,major,
483,112,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,0.0,major,
484,112,RAPE                                  ,2000,8.0,major,
485,112,ROBBERY                               ,2000,230.0,major,
486,112,FELONY ASSAULT                        ,2000,103.0,major,
487,112,BURGLARY                              ,2000,453.0,major,
488,112,GRAND LARCENY                         ,2000,563.0,major,
489,112,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,685.0,major,
490,113,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,12.0,major,
491,113,RAPE                                  ,2000,59.0,major,
492,113,ROBBERY                               ,2000,398.0,major,
493,113,FELONY ASSAULT                        ,2000,432.0,major,
494,113,BURGLARY                              ,2000,528.0,major,
495,113,GRAND LARCENY                         ,2000,1171.0,major,
496,113,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,782.0,major,
497,114,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,13.0,major,
498,114,RAPE                                  ,2000,25.0,major,
499,114,ROBBERY                               ,2000,612.0,major,
500,114,FELONY ASSAULT                        ,2000,363.0,major,
501,114,BURGLARY                              ,2000,950.0,major,
502,114,GRAND LARCENY                         ,2000,716.0,major,
503,114,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,1059.0,major,
504,115,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,5.0,major,
505,115,RAPE                                  ,2000,30.0,major,
506,115,ROBBERY                               ,2000,544.0,major,
507,115,FELONY ASSAULT                        ,2000,341.0,major,
508,115,BURGLARY                              ,2000,505.0,major,
509,115,GRAND LARCENY                         ,2000,918.0,major,
510,115,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,678.0,major,
511,116,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,,major,
512,116,RAPE                                  ,2000,,major,
513,116,ROBBERY                               ,2000,,major,
514,116,FELONY ASSAULT                        ,2000,,major,
515,116,BURGLARY                              ,2000,,major,
516,116,GRAND LARCENY                         ,2000,,major,
517,116,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,,major,
518,120,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,20.0,major,
519,120,RAPE                                  ,2000,41.0,major,
520,120,ROBBERY                               ,2000,311.0,major,
521,120,FELONY ASSAULT                        ,2000,435.0,major,
522,120,BURGLARY                              ,2000,620.0,major,
523,120,GRAND LARCENY                         ,2000,444.0,major,
524,120,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,476.0,major,
525,121,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,,major,
526,121,RAPE                                  ,2000,,major,
527,121,ROBBERY                               ,2000,,major,
528,121,FELONY ASSAULT                        ,2000,,major,
529,121,BURGLARY                              ,2000,,major,
530,121,GRAND LARCENY                         ,2000,,major,
531,121,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,,major,
532,122,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,3.0,major,
533,122,RAPE                                  ,2000,19.0,major,
534,122,ROBBERY                               ,2000,126.0,major,
535,122,FELONY ASSAULT                        ,2000,157.0,major,
536,122,BURGLARY                              ,2000,292.0,major,
537,122,GRAND LARCENY                         ,2000,428.0,major,
538,122,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,667.0,major,
539,123,MURDER & NON NEGL. MANSLAUGHTER                                ,2000,2.0,major,
540,123,RAPE                                  ,2000,3.0,major,
541,123,ROBBERY                               ,2000,35.0,major,
542,123,FELONY ASSAULT                        ,2000,67.0,major,
543,123,BURGLARY                              ,2000,162.0,major,
544,123,GRAND LARCENY                         ,2000,101.0,major,
545,123,GRAND LARCENY OF MOTOR VEHICLE                                  ,2000,266.0,major,
546,1,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,1.0,major,
547,1,RAPE                                  ,2001,5.0,major,
548,1,ROBBERY                               ,2001,188.0,major,
549,1,FELONY ASSAULT                        ,2001,164.0,major,
550,1,BURGLARY                              ,2001,437.0,major,
551,1,GRAND LARCENY                         ,2001,2117.0,major,
552,1,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,157.0,major,
553,5,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,3.0,major,
554,5,RAPE                                  ,2001,3.0,major,
555,5,ROBBERY                               ,2001,261.0,major,
556,5,FELONY ASSAULT                        ,2001,147.0,major,
557,5,BURGLARY                              ,2001,247.0,major,
558,5,GRAND LARCENY                         ,2001,697.0,major,
559,5,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,100.0,major,
560,6,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,1.0,major,
561,6,RAPE                                  ,2001,5.0,major,
562,6,ROBBERY                               ,2001,293.0,major,
563,6,FELONY ASSAULT                        ,2001,132.0,major,
564,6,BURGLARY                              ,2001,294.0,major,
565,6,GRAND LARCENY                         ,2001,1245.0,major,
566,6,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,171.0,major,
567,7,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,3.0,major,
568,7,RAPE                                  ,2001,12.0,major,
569,7,ROBBERY                               ,2001,214.0,major,
570,7,FELONY ASSAULT                        ,2001,127.0,major,
571,7,BURGLARY                              ,2001,181.0,major,
572,7,GRAND LARCENY                         ,2001,233.0,major,
573,7,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,122.0,major,
574,9,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,2.0,major,
575,9,RAPE                                  ,2001,11.0,major,
576,9,ROBBERY                               ,2001,251.0,major,
577,9,FELONY ASSAULT                        ,2001,203.0,major,
578,9,BURGLARY                              ,2001,317.0,major,
579,9,GRAND LARCENY                         ,2001,742.0,major,
580,9,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,146.0,major,
581,10,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,3.0,major,
582,10,RAPE                                  ,2001,7.0,major,
583,10,ROBBERY                               ,2001,136.0,major,
584,10,FELONY ASSAULT                        ,2001,97.0,major,
585,10,BURGLARY                              ,2001,106.0,major,
586,10,GRAND LARCENY                         ,2001,401.0,major,
587,10,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,127.0,major,
588,13,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,2.0,major,
589,13,RAPE                                  ,2001,13.0,major,
590,13,ROBBERY                               ,2001,312.0,major,
591,13,FELONY ASSAULT                        ,2001,177.0,major,
592,13,BURGLARY                              ,2001,560.0,major,
593,13,GRAND LARCENY                         ,2001,1758.0,major,
594,13,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,232.0,major,
595,14,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,4.0,major,
596,14,RAPE                                  ,2001,11.0,major,
597,14,ROBBERY                               ,2001,527.0,major,
598,14,FELONY ASSAULT                        ,2001,314.0,major,
599,14,BURGLARY                              ,2001,876.0,major,
600,14,GRAND LARCENY                         ,2001,4257.0,major,
601,14,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,99.0,major,
602,17,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,0.0,major,
603,17,RAPE                                  ,2001,7.0,major,
604,17,ROBBERY                               ,2001,147.0,major,
605,17,FELONY ASSAULT                        ,2001,103.0,major,
606,17,BURGLARY                              ,2001,270.0,major,
607,17,GRAND LARCENY                         ,2001,1338.0,major,
608,17,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,125.0,major,
609,18,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,5.0,major,
610,18,RAPE                                  ,2001,14.0,major,
611,18,ROBBERY                               ,2001,397.0,major,
612,18,FELONY ASSAULT                        ,2001,236.0,major,
613,18,BURGLARY                              ,2001,483.0,major,
614,18,GRAND LARCENY                         ,2001,3926.0,major,
615,18,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,202.0,major,
616,19,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,1.0,major,
617,19,RAPE                                  ,2001,9.0,major,
618,19,ROBBERY                               ,2001,367.0,major,
619,19,FELONY ASSAULT                        ,2001,130.0,major,
620,19,BURGLARY                              ,2001,710.0,major,
621,19,GRAND LARCENY                         ,2001,2263.0,major,
622,19,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,304.0,major,
623,20,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,1.0,major,
624,20,RAPE                                  ,2001,8.0,major,
625,20,ROBBERY                               ,2001,174.0,major,
626,20,FELONY ASSAULT                        ,2001,120.0,major,
627,20,BURGLARY                              ,2001,170.0,major,
628,20,GRAND LARCENY                         ,2001,891.0,major,
629,20,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,145.0,major,
630,22,MURDER & NON NEGL. MANSLAUGHTER                                ,2001,1.0,major,
631,22,RAPE                                  ,2001,3.0,major,
632,22,ROBBERY                               ,2001,37.0,major,
633,22,FELONY ASSAULT                        ,2001,13.0,major,
634,22,BURGLARY                              ,2001,4.0,major,
635,22,GRAND LARCENY                         ,2001,75.0,major,
